25,0,4.746403694152832,8.532207489013672
70,0,1.6540945768356323,7.453790664672852
79,0,-0.7910861372947693,4.799731254577637
80,0,-2.668148994445801,13.235692024230957
103,0,-4.244604110717773,12.807463645935059
105,0,-2.861172676086426,12.35106372833252
107,0,4.156558513641357,11.504693031311035
108,0,4.240672588348389,11.99284839630127
111,0,6.863724231719971,-7.782237529754639
119,0,1.0707998275756836,8.129947662353516
120,0,1.30449640750885,8.414043426513672
133,0,5.860475540161133,-3.4860048294067383
134,0,3.6380465030670166,10.339374542236328
134,1,3.9326627254486084,-3.9322221279144287
135,0,4.33919620513916,10.741957664489746
135,1,4.047609806060791,-3.9927077293395996
136,0,-8.706927299499512,-3.3378710746765137
138,0,-8.728781700134277,-2.320746660232544
139,0,-0.3852926194667816,6.6484479904174805
139,1,6.618896484375,-13.890942573547363
142,0,5.994090557098389,-12.583857536315918
144,0,-1.7850353717803955,11.050448417663574
145,0,6.557140827178955,-13.602349281311035
146,0,1.7705016136169434,6.011075496673584
146,1,6.669065952301025,-12.830094337463379
149,0,-7.155632495880127,-0.5402286052703857
169,1,5.711828231811523,11.150257110595703
170,0,5.336561679840088,10.29952335357666
171,0,-8.394471168518066,-4.008642196655273
171,1,2.274859666824341,7.0897536277771
175,0,4.553938865661621,8.598992347717285
187,0,-7.7623701095581055,-2.0929553508758545
190,0,-8.281737327575684,-1.7296761274337769
191,0,7.950133800506592,-11.00409984588623
192,0,-7.93423318862915,-1.4431127309799194
193,0,-8.18422794342041,-1.2113653421401978
195,0,4.09943151473999,11.126984596252441
200,0,8.463973999023438,-7.1848039627075195
200,1,8.171256065368652,-11.013648986816406
205,0,-2.7055838108062744,12.264223098754883
206,0,5.222123146057129,-4.66235876083374
209,0,4.3809919357299805,6.567028045654297
231,0,7.702043056488037,-9.67849349975586
296,0,-5.5260748863220215,10.597882270812988
297,0,-5.339391231536865,11.24322509765625
305,0,-6.972032070159912,-2.655674457550049
306,0,-6.133846759796143,2.07232666015625
307,0,-4.860227584838867,-1.5441077947616577
329,0,-1.3316508531570435,12.401864051818848
333,0,7.322603225708008,-10.571822166442871
334,0,1.907065987586975,7.992425441741943
336,1,2.6852946281433105,8.71545124053955
349,0,-4.90961217880249,-3.2047762870788574
371,0,1.3233593702316284,6.200202941894531
373,0,-1.1419322490692139,6.078159332275391
376,0,-5.617897987365723,1.388738989830017
395,1,-3.816114902496338,-2.4697930812835693
428,0,-0.023811809718608856,7.269337177276611
435,0,-4.054340362548828,-2.174238920211792
437,0,-7.717226982116699,-0.49360916018486023
438,0,-10.098671913146973,-1.613112449645996
439,0,1.8573335409164429,4.982831001281738
440,0,2.562828302383423,5.215986251831055
441,0,2.9759373664855957,4.340529441833496
442,0,2.5165786743164062,5.1844353675842285
443,0,3.5178325176239014,5.444182395935059
444,0,-8.575627326965332,-4.56679630279541
445,0,-8.979896545410156,-5.071524143218994
446,0,0.8569234609603882,-7.200465202331543
459,0,7.215901851654053,-14.306219100952148
