我们村里的年轻人（上集）	25	0	[309, 75, 185, 251]	[0.9977498054504395, 0.18269343674182892, -1.286026120185852, 1.1704448461532593, 1.5242931842803955, -0.7152455449104309, 0.4147283434867859, 0.5014494061470032, -1.576702356338501, 1.4871495962142944, -0.40273189544677734, -1.6056714057922363, -0.11356702446937561, -0.769393265247345, 0.6412832140922546, -0.6920170187950134, -0.16259604692459106, 1.8204882144927979, -0.04461417719721794, 0.2215331792831421, -0.8388426303863525, 2.612912654876709, -1.7317577600479126, -0.029890678822994232, -0.9714980125427246, 0.17434443533420563, 0.19707900285720825, -0.9006391167640686, 1.7869166135787964, -0.24266649782657623, -0.7421526312828064, -0.009991668164730072, 1.391499638557434, 0.08857233077287674, 1.0586652755737305, -2.286314010620117, -0.3921634554862976, -0.4358765780925751, 0.7729443907737732, -1.0356193780899048, -2.529310941696167, 0.39336732029914856, 1.5847063064575195, -1.1657075881958008, -1.421995759010315, 1.5768495798110962, -0.5376625061035156, -0.8618674278259277, -0.16313615441322327, 1.788649559020996, 0.2900873124599457, 0.21115463972091675, 0.6976034641265869, 0.11492633819580078, 0.6453520059585571, -1.4650208950042725, 1.7266663312911987, -1.3205958604812622, -0.254484087228775, 0.1644819974899292, -0.07789047062397003, 0.9511638283729553, 0.3448604643344879, -1.0006319284439087, -1.5362218618392944, -1.9530525207519531, -0.33250829577445984, -0.024762853980064392, 1.4530761241912842, 0.5189392566680908, -1.4254474639892578, 0.14592458307743073, -1.2085208892822266, 0.3076527714729309, 0.46822187304496765, 0.14348459243774414, -0.44334590435028076, -1.399519443511963, -0.21993783116340637, -0.5727912187576294, 0.4571632444858551, -0.22922465205192566, 0.32776927947998047, -0.376926988363266, -1.159101963043213, 0.07594747096300125, -0.5322979688644409, -1.3799939155578613, -0.6819112300872803, -1.2651695013046265, -0.20554108917713165, -0.7800189256668091, 1.2804322242736816, 0.558781623840332, 0.7863002419471741, 1.496273159980774, -0.5415186285972595, -0.9617587327957153, -1.0052618980407715, -0.07170523703098297, -0.7722569704055786, 0.7935910224914551, 1.6094125509262085, 0.32098427414894104, -1.3861422538757324, -2.5068352222442627, -1.9602575302124023, -2.170926094055176, -0.3850083649158478, -0.25974908471107483, -0.6640860438346863, 0.3358570635318756, -1.189907431602478, -1.9201264381408691, -0.7363935708999634, -0.12220442295074463, 1.4159401655197144, 0.6925075054168701, -0.4177294373512268, 0.7740628123283386, -0.2824188470840454, 0.7986900210380554, -0.032523926347494125, -1.0917662382125854, -0.4673329293727875, 1.137256383895874, 0.7120071649551392, -2.529874086380005, 0.5159903764724731, 1.6154993772506714, 0.6098883748054504, 0.6783703565597534, 0.01795331761240959, -0.10838200896978378, -0.922092080116272, -1.3461817502975464, -0.8437903523445129, 0.016120759770274162, 1.2261983156204224, 1.1611946821212769, -0.2811547517776489, 1.706023097038269, -0.013716036453843117, -1.1020829677581787, 0.956724226474762, 1.5280044078826904, -0.028854358941316605, -2.212867259979248, -0.347625732421875, 0.4783239960670471, 1.582122802734375, -0.5561178922653198, -0.6282548904418945, 0.9268898963928223, 0.0209667831659317, -1.2206002473831177, -2.5790975093841553, 1.2895997762680054, 0.3267570436000824, -1.4822354316711426, -0.8074696660041809, -0.8235971927642822, -0.8237543106079102, 0.9533674716949463, -0.6520363688468933, 0.8974956274032593, -0.4227149784564972, 0.3048248589038849, -0.5076148509979248, 0.7724474668502808, 0.744253933429718, 1.3742234706878662, 1.0041593313217163, 0.4767609238624573, 0.14663183689117432, 0.1313943862915039, 0.1850234717130661, 1.3896280527114868, 0.40161722898483276, -0.6239581108093262, -0.36915814876556396, -1.3136557340621948, 0.22835145890712738, -1.217557668685913, 1.114130973815918, 0.7871271967887878, 2.2186801433563232, -1.0636401176452637, 0.39505529403686523, 0.5466007590293884, 0.6279934048652649, 1.7523117065429688, 1.5466490983963013, 0.3444563150405884, -0.6277512311935425, -0.5504480004310608, -1.782313346862793, -0.3003191351890564, -0.3500688672065735, -0.4292479455471039, -0.06360764801502228, 1.7063360214233398, 0.8070740103721619, -1.3161840438842773, -0.36452919244766235, 0.9309467673301697, 0.014485038816928864, -0.07424211502075195, -1.3857401609420776, 1.0231554508209229, 0.4179573655128479, -1.015905499458313, -0.7187126278877258, 1.0180283784866333, 0.45868247747421265, 1.0489226579666138, 0.5917060375213623, -1.4146499633789062, -1.261947512626648, 0.8384072780609131, 0.42044204473495483, -0.5439721345901489, -0.6751659512519836, 1.6886553764343262, 0.2498919665813446, -1.695530652999878, 0.9174437522888184, -0.5806924104690552, 1.138901948928833, 0.9449617266654968, 1.5485987663269043, 0.04397964105010033, 0.25911906361579895, -1.5394940376281738, -1.475975751876831, -1.3125134706497192, -0.5550378561019897, 1.4213578701019287, 2.1607768535614014, -0.4694415032863617, 0.7609448432922363, -1.5271124839782715, -1.6102880239486694, -0.3319587707519531, -1.5424648523330688, 0.557366669178009, 0.6277837753295898, 0.0982658714056015, 0.11631418764591217, 1.442562460899353, -0.9767926931381226, -0.8578388690948486, 0.32644063234329224, 0.4696047604084015, -0.5047898888587952, -0.24110542237758636, -0.3548838198184967, 0.968456506729126, 1.0294171571731567, -1.548716425895691, -0.8207001090049744, -0.005163656547665596, 1.6214746236801147, -1.1272326707839966, 0.2956106662750244, -1.7173209190368652, -0.8174152374267578, 0.9895570278167725, 0.25389137864112854, -1.4405080080032349, 2.633122682571411, 0.22413097321987152, 1.704693078994751, 0.6819997429847717, 0.3968212306499481, 1.524482250213623, 0.17178155481815338, 1.6481060981750488, -0.4816232919692993, 1.8872458934783936, -0.21996594965457916, 0.04222797602415085, -1.5401909351348877, -0.9810510873794556, -1.9439870119094849, -0.4848240315914154, 0.009829917922616005, -0.9630265831947327, -1.139312505722046, 0.8439579606056213, -2.4525787830352783, -1.2982590198516846, -1.0078636407852173, 1.0461492538452148, 0.23679083585739136, -1.652547001838684, -1.712934970855713, -1.9542088508605957, 0.11422287672758102, -1.1964001655578613, 1.0346771478652954, -0.9556664824485779, 2.0950214862823486, -0.14681050181388855, 0.4622977077960968, -0.5901092886924744, 1.2151581048965454, 0.4756925106048584, -1.4167810678482056, 0.2826458811759949, -0.17802117764949799, 1.508089303970337, -0.06429462134838104, 1.4220421314239502, 1.2574548721313477, -0.004743323195725679, -1.400183916091919, -0.4505545198917389, 0.7578712105751038, -0.16667279601097107, 0.6664388179779053, 0.050599705427885056, 1.237315058708191, 0.42220261693000793, -0.6076411604881287, 0.38559234142303467, -1.3350310325622559, -1.204941987991333, -1.4666564464569092, -1.0304782390594482, -0.4866775572299957, -0.7212165594100952, -0.7282143831253052, -0.05213887244462967, -2.606549024581909, 0.6152163147926331, -0.014974988996982574, -2.0785446166992188, -1.1686426401138306, 0.9314889907836914, 0.8295155167579651, 1.2100275754928589, -0.02906053140759468, -0.9343394041061401, 1.1695430278778076, -0.8361353874206543, -1.7791699171066284, 0.527866005897522, 1.1134963035583496, 0.4879680573940277, -1.6403626203536987, 0.5782660841941833, -0.5976217985153198, 0.2402232587337494, -0.12959961593151093, -0.27186745405197144, 0.6736885905265808, 0.6776517033576965, -0.9131926894187927, -0.824110209941864, -0.7277509570121765, -0.6194117665290833, -0.05274956300854683, 0.8105675578117371, -0.21086661517620087, 0.7292543649673462, -0.8843194842338562, 1.2063682079315186, -0.6467626094818115, 0.7810818552970886, 0.04678260162472725, 0.20622605085372925, -1.3688373565673828, -1.2874890565872192, -1.5981003046035767, 0.8800352811813354, -1.5220999717712402, -0.460719496011734, -0.8471527695655823, -0.254159152507782, -0.002253053244203329, -0.6320142149925232, 0.23490121960639954, -0.06702990084886551, 0.981941819190979, 0.21490350365638733, -0.230808824300766, -0.4499458372592926, -0.36372360587120056, -0.060339055955410004, 0.11525681614875793, 1.074340581893921, -0.3631032109260559, 0.8574813008308411, 0.38939976692199707, 1.0025625228881836, 0.4290153384208679, 2.114532947540283, 0.9109030961990356, -0.42334508895874023, -0.7728920578956604, -0.4526407718658447, -0.3792389929294586, 2.098417282104492, 0.5035958886146545, -0.8845040798187256, -1.7590231895446777, 0.4529998302459717, -1.5200070142745972, -0.27706462144851685, -0.8226015567779541, 0.5143677592277527, 0.234927237033844, 0.4601765275001526, -0.2748187482357025, -0.5752906203269958, 0.7731828093528748, 0.2335655689239502, 1.1821966171264648, 0.03386267274618149, -1.3807920217514038, -0.7443984150886536, -0.5724796652793884, -0.12872356176376343, 0.22114798426628113, 1.481075406074524, 1.3116015195846558, 1.6429507732391357, -0.4483640491962433, 1.627448320388794, -0.006468484178185463, -0.34310752153396606, -2.2251901626586914, -0.8480204939842224, 1.3181004524230957, 1.022734522819519, -0.15095359086990356, -1.722983956336975, 1.188758373260498, -0.13961145281791687, -1.4399389028549194, -0.663414478302002, -1.735063910484314, -1.475188136100769, -0.01578218676149845, 0.5857453346252441, 0.4401361644268036, 1.222008228302002, -1.6396141052246094, -2.5869834423065186, -0.19490456581115723, 1.7275052070617676, 1.0571725368499756, -1.0479397773742676, -0.2454085648059845, -1.4266058206558228, 0.09028220176696777, 0.3506719470024109, -0.15478195250034332, 2.195160388946533, -0.5868035554885864, 2.120807647705078, 0.49764540791511536, 1.9486174583435059, -0.3712555170059204, 0.5704482197761536, 1.3614757061004639, -2.0715866088867188, 0.24069401621818542, -1.2218894958496094, 0.2600173354148865, -0.4331803321838379, -0.16720254719257355, 0.5560276508331299, -0.9379649758338928, 0.3559633791446686, 0.5771361589431763, -1.1186318397521973, -0.1097174733877182, 0.6902650594711304, -0.05034570395946503, 0.06258745491504669, 1.486199975013733, -0.9923086166381836, 0.31931445002555847, -0.5608999729156494, -2.668768882751465, 0.488726407289505, -1.5940912961959839, 0.836527943611145, -0.5404964685440063, -2.3736612796783447, 1.2440125942230225, -0.9540115594863892, 1.7268317937850952, -1.3970712423324585, 2.2134017944335938, 0.6020830273628235, -1.1517431735992432, -0.10492613911628723, 2.025740623474121, -1.4976669549942017, 1.6754425764083862, -0.21575599908828735, -0.40864673256874084, 1.9736759662628174, -0.2961105406284332, 1.5432593822479248, 1.5451974868774414, -0.4234495162963867, -1.5651060342788696, -1.5548458099365234]
我们村里的年轻人（上集）	70	0	[383, 106, 109, 150]	[1.597926378250122, 0.0012478847056627274, 0.5980726480484009, 3.2809557914733887, 1.9703494310379028, 1.3058297634124756, 0.10057073086500168, -0.24597010016441345, 0.3247807025909424, 1.1901788711547852, -0.1202874556183815, -0.9411306977272034, -0.5678942203521729, 1.3301150798797607, 0.6318886280059814, -1.0373932123184204, 0.9664220213890076, 2.723297357559204, -0.6046375632286072, 1.2476718425750732, 0.062051594257354736, 1.7116941213607788, 0.8030540347099304, -0.4079630970954895, -1.8942451477050781, 0.3487307131290436, 1.1850526332855225, 0.7486370205879211, -0.35864922404289246, -1.553051233291626, 0.8852188587188721, 1.4729900360107422, -0.650214433670044, -0.10769446194171906, 0.7483711242675781, -1.7923121452331543, 0.28825196623802185, -0.5153679847717285, -1.9780197143554688, -1.3496439456939697, 0.1757921725511551, 0.5450554490089417, 0.29383087158203125, -0.4418874979019165, -0.7251847982406616, -0.8475080728530884, 1.9443193674087524, 1.1583226919174194, -1.379483938217163, -0.40448328852653503, 0.9688812494277954, 0.6491226553916931, 1.9896937608718872, -0.13190558552742004, 0.10440223664045334, -1.068232536315918, 0.09392760694026947, -0.4060215950012207, 1.5595530271530151, -0.04644538462162018, -0.102360300719738, -0.1554396003484726, 0.8190501928329468, -1.468854546546936, -0.5922363996505737, -0.7416700124740601, 0.40679866075515747, -0.09287799149751663, 2.46889066696167, 0.6184383034706116, -0.6264909505844116, 0.5805608630180359, -1.2264615297317505, -0.3866935074329376, 1.9163695573806763, -0.31945082545280457, 0.464389443397522, -1.6180188655853271, -0.5751745104789734, -0.46037253737449646, 1.0346559286117554, 0.43414586782455444, -0.23899126052856445, 0.5083085298538208, -1.8023821115493774, 1.3677700757980347, 1.9733742475509644, -1.3657519817352295, -1.1931548118591309, -0.39401042461395264, -1.6926968097686768, 1.1289974451065063, 0.9475992918014526, 1.4357752799987793, 0.641257643699646, 1.1535980701446533, -0.35449743270874023, -0.7199068069458008, -0.7502027153968811, -0.047734808176755905, 0.9534335136413574, 1.0579383373260498, -0.3285556435585022, -0.9349931478500366, -0.1310746967792511, 0.5369189977645874, -0.9987051486968994, -1.6753085851669312, -0.5557224750518799, 1.166419506072998, 0.8677768111228943, -0.3442997932434082, -2.307983875274658, -1.0541325807571411, -1.3189339637756348, -0.041480980813503265, 1.7321159839630127, -0.4200712740421295, -1.344810962677002, 1.4490493535995483, 0.11709509789943695, 0.9969845414161682, -0.5634304881095886, -0.413333535194397, -1.787739872932434, -0.6403324604034424, 1.15232253074646, -1.0226504802703857, 0.5734885931015015, 0.62357097864151, 0.9937088489532471, -0.187883198261261, 0.5658220648765564, -0.7751097083091736, -0.6971703171730042, 0.8780227303504944, -1.6128756999969482, -1.3916292190551758, 1.4482550621032715, 0.9401493072509766, 0.5342108607292175, 1.8644899129867554, 1.1752419471740723, 0.6787640452384949, 1.7142560482025146, 1.7545071840286255, 0.28019943833351135, -1.3327707052230835, 0.6584634780883789, 0.029914285987615585, 0.273631751537323, -0.5168578028678894, -0.4810945689678192, 0.547372579574585, -0.77585369348526, -1.979980230331421, -1.2725775241851807, 0.6064310073852539, -0.903777003288269, -2.322740077972412, -0.44436967372894287, 0.918138861656189, -0.06498823314905167, 1.9822522401809692, -0.0983525812625885, 0.31381919980049133, -2.6252317428588867, -0.4862712323665619, -0.5285233855247498, -0.3011491298675537, 1.7701194286346436, 0.7925241589546204, 0.14077068865299225, 1.2126004695892334, 0.21508270502090454, 0.6710570454597473, -1.2432798147201538, 2.367924690246582, -0.7061320543289185, 1.7265443801879883, -1.4603283405303955, 1.1144174337387085, -0.34001266956329346, -1.9613269567489624, 1.6417107582092285, 0.5511336922645569, 1.1154179573059082, 0.02477875165641308, 1.3537007570266724, -0.44175663590431213, 0.9617145657539368, 1.005043387413025, 0.7240358591079712, 0.30020883679389954, 0.5704134702682495, 0.8651133179664612, -2.1493334770202637, -0.7004360556602478, 0.521906852722168, 0.44194334745407104, 1.514102578163147, 0.7732701301574707, 0.12072155624628067, -0.2123614102602005, 0.303653746843338, -0.5164995789527893, 0.3332723379135132, 0.7723324298858643, -0.5503999590873718, 0.8678482174873352, -0.6620912551879883, -0.944564163684845, -0.2006201297044754, 1.5349787473678589, -1.155592441558838, 2.8239240646362305, 1.2625044584274292, -0.35642102360725403, -1.524978756904602, 0.7749223709106445, 1.4136431217193604, -0.539900004863739, -0.05850979685783386, 2.28501033782959, 0.23878303170204163, 1.1997016668319702, -0.5240418314933777, -0.8572748303413391, 1.4552674293518066, 0.09176167845726013, 1.6072803735733032, -0.8687047362327576, 1.2171298265457153, -1.7024643421173096, -1.2809946537017822, 0.2293405830860138, -1.7727041244506836, 1.5800577402114868, 1.8517231941223145, -0.05763693153858185, 0.04300488531589508, -1.7261401414871216, -0.1514456868171692, -0.4950941801071167, 0.434375137090683, 0.9224423170089722, 1.1700453758239746, -0.6117539405822754, 1.067475438117981, 1.9398010969161987, -1.1324759721755981, -1.6568795442581177, 0.48232302069664, 0.10780687630176544, 0.4093656539916992, -0.3616706430912018, -0.6615273356437683, 0.6391901969909668, 0.23965781927108765, -1.7566404342651367, -0.6746496558189392, 0.9682192802429199, 2.581331253051758, -1.6111379861831665, -0.0683789998292923, -2.1120007038116455, -0.6021264791488647, 0.24570810794830322, 1.8223965167999268, -0.23859164118766785, 2.0220143795013428, 0.35733315348625183, 0.6088128089904785, -0.5688338279724121, 0.07635094225406647, 0.46634742617607117, -1.8250236511230469, -0.0994763970375061, -0.08312234282493591, 1.9766305685043335, 0.8627095222473145, -0.7517710328102112, -1.7548251152038574, -0.5715838074684143, -1.6667462587356567, 0.28544995188713074, -1.1445928812026978, -0.24394956231117249, -1.006783127784729, 0.9520071744918823, -0.8700634837150574, -0.246622234582901, 0.28311097621917725, 0.07401628792285919, -0.6387782096862793, -0.7332133650779724, -1.5777982473373413, -1.4156748056411743, -0.10005123168230057, -2.75710129737854, 1.266860842704773, 0.1886550486087799, 1.0220838785171509, 0.7775041460990906, 1.6000388860702515, -0.9444843530654907, -0.10747574269771576, 0.8055896162986755, -1.9246071577072144, 0.5559945106506348, 0.7907679080963135, 1.7098971605300903, -1.070694088935852, 1.411605954170227, 1.0339466333389282, 0.9037445187568665, 0.27281731367111206, 0.6253830194473267, 1.301256775856018, -0.5589505434036255, 1.432083010673523, -0.9996408820152283, 2.344606637954712, 1.1587934494018555, 0.5776443481445312, -0.4619072377681732, -0.4125562608242035, -0.10886602848768234, 0.923642635345459, -0.4717649519443512, -0.9035453796386719, 0.3046497702598572, 0.5044422149658203, -1.0128076076507568, -1.202752947807312, 1.3667254447937012, 2.1009230613708496, -1.3370628356933594, -0.6267016530036926, -1.4318379163742065, 0.5924714207649231, 0.039328865706920624, -1.1861869096755981, -0.3654884696006775, 0.9635720252990723, -0.1165999248623848, -1.7785937786102295, 2.7655012607574463, -0.33081141114234924, -0.6513975262641907, -0.3312959671020508, -0.7450923323631287, -0.5114945769309998, 0.3783864676952362, 0.6210448741912842, 0.6802142262458801, 0.09887312352657318, 1.0509068965911865, -0.4210456609725952, 2.271103858947754, 0.41518890857696533, 1.6609338521957397, -0.5660667419433594, -0.07674633711576462, -1.821909785270691, 0.9393835067749023, -2.3611865043640137, 0.3519764542579651, 1.5177276134490967, -0.2984870970249176, -0.43217650055885315, 0.737928032875061, -0.45531225204467773, 0.7054287195205688, -1.6277180910110474, 1.0336520671844482, -2.773702621459961, 1.6545552015304565, 0.3357585072517395, 0.034443002194166183, -0.9092146158218384, 0.8837287425994873, -0.17985877394676208, -0.21303623914718628, 0.39811059832572937, 0.9321026802062988, 0.07380414754152298, 0.13931669294834137, 0.18962815403938293, -0.9435505867004395, -1.2526450157165527, 0.0534866563975811, -0.7869594097137451, 0.6986395120620728, -1.036509394645691, 0.2411954551935196, -1.4466419219970703, 1.382093906402588, 2.056830883026123, -1.4240398406982422, -0.7690731883049011, 0.07413312047719955, -0.1730741709470749, 0.5354255437850952, 1.0672707557678223, -1.3598843812942505, -1.2730586528778076, -0.34087735414505005, 0.36739644408226013, 0.6367272734642029, 0.7674070000648499, -0.2977786362171173, 1.7186700105667114, 1.5077568292617798, -0.3693285584449768, -0.6258139610290527, -0.518132746219635, -0.9303091764450073, 0.872632622718811, -0.6051318049430847, 0.8121572136878967, -1.3406190872192383, -0.7385684251785278, 0.9848543405532837, 0.6345635652542114, -0.26599860191345215, -0.7290589809417725, 1.131085991859436, -0.976476788520813, -0.9723470211029053, -1.8460054397583008, -1.6019614934921265, -0.5411515831947327, -2.1565797328948975, 0.03497352823615074, 0.1976931244134903, -1.2683147192001343, -0.31550392508506775, 0.5514000654220581, -1.8124570846557617, -1.7245827913284302, -0.9389025568962097, -1.026015043258667, 0.37458884716033936, -0.5307784080505371, -0.5513536334037781, -0.6209574937820435, 0.7152453660964966, -0.8641543388366699, -0.6660870313644409, 0.09204090386629105, 1.2575023174285889, -0.5112493634223938, 0.22244669497013092, -0.0862278938293457, -1.3109270334243774, -1.6844847202301025, 0.40219777822494507, 1.7087970972061157, 1.8693931102752686, 0.2946113348007202, 2.624112606048584, 0.30169877409935, 1.6287920475006104, -1.231249451637268, 0.22135306894779205, 0.629210352897644, -1.0690691471099854, 1.100937008857727, -0.2126106470823288, 0.9126189947128296, -0.8043335676193237, -0.34486907720565796, 0.12674716114997864, -0.7985662221908569, 0.43246281147003174, 1.108274221420288, -0.20225642621517181, 0.48654088377952576, 0.24823887646198273, -0.5217833518981934, 1.516653060913086, 0.06268459558486938, -1.337415099143982, -0.3451448380947113, -0.7385624647140503, -1.1228549480438232, 0.3628588616847992, 0.08082078397274017, -1.0662996768951416, -0.2549808919429779, -2.080659866333008, 0.008541248738765717, 1.0251113176345825, 0.0699615329504013, -1.589627981185913, 1.5422018766403198, 0.12058431655168533, -0.7188493013381958, 1.6184337139129639, 1.5235674381256104, -0.7728495597839355, 0.7920020818710327, -0.2574523091316223, -0.7762203812599182, -0.6770570278167725, 0.372706800699234, -0.08087602257728577, 0.9401959180831909, 0.6800510883331299, -1.1915093660354614, -0.5323430895805359]
