25,0,5.281865119934082
70,0,4.326879024505615
79,0,3.208836317062378
80,0,8.804335594177246
103,0,8.10834789276123
105,0,8.513432502746582
107,0,6.042120456695557
108,0,5.961050510406494
111,0,0.658943772315979
119,0,4.492149353027344
120,0,4.632133960723877
133,0,1.542388677597046
134,0,5.563546180725098
134,1,1.4675884246826172
135,0,5.811407566070557
135,1,1.405677318572998
136,0,-6.911040782928467
138,0,-6.503235340118408
139,0,3.9351069927215576
139,1,-1.148724913597107
142,0,-1.1032090187072754
144,0,8.25234603881836
145,0,-1.236680269241333
146,0,3.9754602909088135
146,1,-1.086053729057312
149,0,-6.174104690551758
169,1,6.0554680824279785
170,0,5.920542240142822
171,0,-7.10644006729126
171,1,4.200314521789551
175,0,5.2462053298950195
187,0,-6.098972797393799
190,0,-6.199860095977783
191,0,-0.6205103993415833
192,0,-6.1882195472717285
193,0,-6.210111141204834
195,0,5.851683616638184
200,0,0.6039115786552429
200,1,-0.5392398834228516
205,0,8.592220306396484
206,0,1.272569179534912
209,0,5.071300506591797
231,0,-0.10597489029169083
296,0,7.54384183883667
297,0,7.400644302368164
305,0,-6.182079792022705
306,0,-5.078421592712402
307,0,-5.3883376121521
329,0,8.737648010253906
333,0,-0.46897152066230774
334,0,4.521026134490967
336,1,4.947697639465332
349,0,-6.9715352058410645
371,0,4.065756320953369
373,0,3.3100974559783936
376,0,-5.003443717956543
395,1,-7.121251106262207
428,0,4.4967427253723145
435,0,-6.765259265899658
437,0,-6.166932106018066
438,0,-6.559002876281738
439,0,3.906802177429199
440,0,3.931497573852539
441,0,4.378244400024414
442,0,3.819239616394043
443,0,4.091829299926758
444,0,-7.340176105499268
445,0,-7.765974998474121
446,0,-3.068516731262207
459,0,-1.1606305837631226
477,0,-5.0100908279418945
478,0,-5.1582536697387695
482,0,0.12301687896251678
483,0,-0.7910544276237488
484,0,-2.204509973526001
484,1,0.5862054228782654
485,0,-0.8687515258789062
485,1,0.6498959064483643
486,0,-4.958155155181885
491,0,-4.7330169677734375
504,0,6.004810810089111
513,0,6.032767295837402
514,0,-6.500493049621582
515,0,-6.563098430633545
516,0,-6.677131175994873
517,0,5.933568954467773
519,0,-8.157355308532715
520,0,6.049012184143066
533,0,5.865474700927734
545,0,-0.9358525276184082
550,0,-1.2603734731674194
559,0,1.5178062915802002
570,0,-3.2358672618865967
580,0,-0.48863929510116577
585,0,-0.6911169290542603
594,0,1.506386160850525
595,0,-5.52848482131958
596,0,-0.8772899508476257
597,0,-1.0189259052276611
598,0,-1.0869327783584595
602,0,-1.780699372291565
604,0,-0.5205639600753784
605,0,-1.3971914052963257
623,0,-7.499358654022217
631,0,-1.1480786800384521
652,0,-5.457000255584717
661,0,-1.2940893173217773
662,0,-8.14996337890625
664,0,-7.458323001861572
667,0,-6.155953407287598
668,0,-5.7939677238464355
672,0,-7.526791572570801
673,0,-7.923464298248291
674,0,-0.8422690629959106
675,0,-1.064422607421875
680,0,-6.617637634277344
682,0,-5.585770130157471
695,0,-6.545830726623535
725,0,7.533824443817139
726,0,7.570370674133301
731,0,-4.500813961029053
732,0,8.598993301391602
747,0,4.4124345779418945
749,0,-1.9404871463775635
749,1,1.8114228248596191
779,0,5.2207722663879395
781,1,5.093206405639648
792,0,-4.883377552032471
794,0,6.686581134796143
795,0,6.776420593261719
802,1,-5.8282012939453125
803,0,7.504946231842041
804,0,8.595426559448242
805,0,2.853673219680786
807,0,-5.705879211425781
808,0,-5.824719429016113
809,0,7.501492977142334
809,1,3.0275321006774902
810,0,7.386186122894287
810,1,3.088212251663208
812,0,-5.511569976806641
813,1,-5.330617904663086
814,0,-5.47491455078125
815,0,-5.638387680053711
817,0,4.6286749839782715
817,1,-4.811164379119873
832,0,7.437754154205322
833,0,-7.304466247558594
833,1,-1.7809374332427979
834,0,8.566033363342285
837,0,-5.860583305358887
852,0,8.603851318359375
854,0,-1.5509063005447388
859,0,3.9698946475982666
860,0,-4.61801290512085
864,0,3.167910099029541
880,0,5.9377312660217285
880,1,-2.98305344581604
884,1,-0.756639301776886
890,0,-8.69059944152832
890,2,3.5093793869018555
932,0,-1.7859504222869873
938,0,-1.8494484424591064
939,0,4.221716403961182
956,0,4.097662925720215
957,0,5.932450771331787
970,0,-3.726638078689575
971,0,-6.464211463928223
997,2,1.524161696434021
1007,0,-2.5903687477111816
1010,1,1.462920069694519
1012,0,-2.244840383529663
1018,0,-6.614930152893066
1024,0,-2.6142544746398926
1024,1,7.40872049331665
1034,0,4.102848529815674
1083,0,8.400468826293945
1102,0,-0.7662855386734009
1103,0,-0.6120792031288147
1105,0,-5.588525295257568
1105,1,-0.23991118371486664
1106,0,-0.2630866467952728
1107,0,-0.29992443323135376
1107,1,-5.5825090408325195
1109,0,-5.98354434967041
1113,0,-2.9440455436706543
1115,0,-1.805483102798462
1129,0,-3.635708808898926
1137,0,-1.0860484838485718
1137,1,1.3691935539245605
1138,0,-1.0730754137039185
1138,1,1.430647611618042
1149,0,4.20766544342041
1158,0,-6.782589912414551
1159,0,-1.0201013088226318
1160,0,-1.6477457284927368
1164,0,7.475985050201416
1164,1,3.132373332977295
1180,0,2.321230173110962
